,Unnamed: 0,id,depart,fromTaz,toTaz,route,cluster
4939,4939,50.36,1800,14,2,536@461#0,0
4940,4940,96.24,1801,7,7,342@499#0,0
4941,4941,104.101,1801,8,15,515@470#0,0
4942,4942,89.19,1754,7,10,448@325#0 325@78#0 78@409#0,10
4943,4943,57.26,1767,15,12,47@365#0 365@511#0,7
4944,4944,70.86,1800,2,14,536@461#0,0
4945,4945,76.69,1800,2,9,630@620#0,0
4946,4946,91.2,1800,7,13,465@445#0,0
4947,4947,100.3,1801,8,10,537@456#0,0
4948,4948,112.56,1802,9,12,537@456#0,0
4949,4949,27.22,1760,12,15,511@365#0 365@619#0 619@47#0,9
4950,4950,55.44,1760,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
4951,4951,87.3,1800,6,9,520@641#0,0
4952,4952,99.32,1800,8,1,520@641#0,0
4953,4953,109.4,1802,8,9,537@456#0,0
4954,4954,119.7,1803,9,8,537@456#0,0
4955,4955,17.41,1800,10,2,36@34#0,2
4956,4956,116.111,1801,9,2,630@620#0,0
4957,4957,71.14,1721,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
4958,4958,5.48,1747,1,15,641@471#0,0
4959,4959,15.45,1800,10,14,409@93#0,1
4960,4960,45.25,1800,14,10,409@93#0,1
4961,4961,33.38,1754,13,1,641@471#0,0
4962,4962,115.176,1756,9,15,520@641#0 641@471#0,13
4963,4963,73.34,1774,2,6,516@642#0 642@520#0 520@641#0,6
4964,4964,47.29,1770,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
4965,4965,43.31,1717,13,9,471@631#0 631@640#0 640@520#0,6
4966,4966,82.101,1809,6,15,581@468#0,0
4967,4967,66.86,1811,2,1,467@19#0,1
4968,4968,95.22,1686,7,6,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0 47@515#0,31
4969,4969,65.46,1725,15,9,471@631#0 631@640#0 640@520#0,6
4970,4970,113.57,1769,9,13,520@641#0 641@471#0,13
4971,4971,68.33,1800,2,12,34@33#0 33@537#0 537@456#0,3
4972,4972,114.97,1800,9,14,456@409#0,0
4973,4973,120.92,1813,9,9,537@456#0,0
4974,4974,111.84,1813,9,10,537@456#0,0
4975,4975,60.147,1813,15,15,581@468#0,0
4976,4976,95.21,1609,7,6,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0 47@515#0,31
4977,4977,115.175,1746,9,15,520@641#0 641@471#0,13
4978,4978,8.16,1646,1,7,520@28#0 28@483#0 483@456#0 456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,30
4979,4979,14.27,1736,10,13,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0,22
4980,4980,105.42,1800,8,2,456@33#0 33@34#0,4
4981,4981,75.56,1800,2,8,34@33#0 33@537#0 537@456#0,3
4982,4982,103.52,1800,8,14,39@571#0,1
4983,4983,64.57,1816,15,8,515@470#0,0
4984,4984,53.31,1800,14,8,409@538#0 538@456#0,26
4985,4985,110.84,1811,9,1,520@641#0,0
4986,4986,104.102,1818,8,15,515@470#0,0
4987,4987,98.27,1736,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
4988,4988,65.47,1763,15,9,471@631#0 631@640#0 640@520#0,6
4989,4989,37.48,1764,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
4990,4990,116.112,1817,9,2,630@620#0,0
4991,4991,72.97,1819,2,2,467@19#0,1
4992,4992,115.177,1766,9,15,520@641#0 641@471#0,13
4993,4993,44.29,1712,14,1,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,20
4994,4994,70.87,1821,2,14,536@461#0,0
4995,4995,4.26,1702,1,14,467@452#0 452@453#0 453@401#0 401@536#0,5
4996,4996,67.5,1819,2,10,36@34#0,2
4997,4997,62.39,1824,15,6,581@468#0,0
4998,4998,108.38,1824,8,8,643@365#0,0
4999,4999,88.28,1626,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
5000,5000,117.41,1823,9,6,520@641#0,0
5001,5001,58.37,1825,15,13,470@515#0,0
5002,5002,60.148,1825,15,15,581@468#0,0
5003,5003,3.2,1757,1,13,641@471#0,0
5004,5004,37.49,1800,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
5005,5005,119.71,1826,9,8,537@456#0,0
5006,5006,88.29,1684,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
5007,5007,94.31,1744,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
5008,5008,5.49,1782,1,15,641@471#0,0
5009,5009,38.7,1827,13,15,515@470#0,0
5010,5010,82.102,1827,6,15,581@468#0,0
5011,5011,83.34,1749,6,2,640@520#0 520@516#0 516@23#0,11
5012,5012,97.29,1800,7,8,617@615#0 615@614#0 614@613#0,6
5013,5013,19.21,1800,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
5014,5014,48.65,1829,14,14,201@558#0,0
5015,5015,77.32,1829,6,1,564@572#0,0
5016,5016,61.52,1702,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5017,5017,16.83,1718,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5018,5018,43.32,1773,13,9,471@631#0 631@640#0 640@520#0,6
5019,5019,76.7,1827,2,9,620@630#0,0
5020,5020,120.93,1830,9,9,537@456#0,0
5021,5021,0.3,1831,1,1,564@572#0,0
5022,5022,16.81,1676,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5023,5023,66.87,1832,2,1,467@19#0,1
5024,5024,115.179,1785,9,15,520@641#0 641@471#0,13
5025,5025,111.85,1833,9,10,537@456#0,0
5026,5026,112.57,1833,9,12,537@456#0,0
5027,5027,42.27,1834,13,8,643@365#0,0
5028,5028,16.82,1697,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5029,5029,74.41,1758,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
5030,5030,110.85,1833,9,1,520@641#0,0
5031,5031,116.113,1833,9,2,620@630#0,0
5032,5032,104.103,1836,8,15,515@470#0,0
5033,5033,16.84,1738,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5034,5034,29.5,1800,12,6,511@365#0 365@619#0 619@47#0 47@515#0,8
5035,5035,60.149,1837,15,15,581@468#0,0
5036,5036,102.25,1837,8,13,643@365#0,0
5037,5037,115.178,1776,9,15,520@641#0 641@471#0,13
5038,5038,72.98,1838,2,2,19@467#0,1
5039,5039,10.25,1837,1,9,520@641#0,0
5040,5040,84.24,1839,6,6,564@572#0,0
5041,5041,16.85,1759,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5042,5042,83.35,1800,6,2,640@520#0 520@516#0 516@23#0,11
5043,5043,39.4,1735,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5044,5044,34.26,1734,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
5045,5045,114.98,1819,9,14,456@409#0,0
5046,5046,80.22,1842,6,13,515@470#0,0
5047,5047,106.22,1842,8,6,515@470#0,0
5048,5048,70.88,1842,2,14,536@461#0,0
5049,5049,46.21,1844,14,12,39@320#0,1
5050,5050,52.21,1844,14,7,341@498#0,0
5051,5051,82.103,1845,6,15,581@468#0,0
5052,5052,61.53,1735,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5053,5053,55.45,1800,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
5054,5054,75.57,1833,2,8,34@33#0 33@537#0 537@456#0,3
5055,5055,15.46,1840,10,14,409@93#0,1
5056,5056,21.42,1846,10,9,537@456#0,0
5057,5057,109.41,1846,8,9,537@456#0,0
5058,5058,85.29,1684,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
5059,5059,59.81,1747,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5060,5060,61.54,1768,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5061,5061,115.18,1795,9,15,520@641#0 641@471#0,13
5062,5062,92.4,1847,7,14,342@499#0,0
5063,5063,44.3,1771,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
5064,5064,64.58,1848,15,8,470@515#0,0
5065,5065,22.8,1800,12,1,483@28#0 28@520#0,12
5066,5066,54.31,1830,14,9,409@538#0 538@456#0,26
5067,5067,101.19,1849,8,12,650@460#0,0
5068,5068,17.42,1844,10,2,34@36#0,2
5069,5069,60.15,1850,15,15,581@468#0,0
5070,5070,120.94,1850,9,9,537@456#0,0
5071,5071,59.8,1725,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5072,5072,11.33,1800,10,1,456@483#0 483@28#0 28@520#0,10
5073,5073,9.19,1849,1,8,520@641#0,0
5074,5074,41.19,1849,13,7,465@445#0,0
5075,5075,116.114,1849,9,2,620@630#0,0
5076,5076,50.37,1850,14,2,536@461#0,0
5077,5077,51.17,1700,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
5078,5078,93.75,1720,7,15,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,36
5079,5079,59.82,1768,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5080,5080,94.32,1800,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
5081,5081,103.53,1835,8,14,39@571#0,1
5082,5082,119.72,1852,9,8,537@456#0,0
5083,5083,20.35,1853,10,8,537@456#0,0
5084,5084,38.71,1853,13,15,515@470#0,0
5085,5085,66.88,1853,2,1,467@19#0,1
5086,5086,86.35,1853,6,8,515@470#0,0
5087,5087,114.99,1838,9,14,456@409#0,0
5088,5088,104.104,1854,8,15,470@515#0,0
5089,5089,111.86,1854,9,10,537@456#0,0
5090,5090,49.91,1734,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
5091,5091,76.71,1853,2,9,630@620#0,0
5092,5092,12.34,1855,10,10,537@456#0,0
5093,5093,26.17,1855,12,14,39@320#0,1
5094,5094,63.38,1710,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
5095,5095,105.43,1843,8,2,456@33#0 33@34#0,4
5096,5096,110.86,1854,9,1,520@641#0,0
5097,5097,6.33,1857,1,2,19@467#0,1
5098,5098,48.66,1857,14,14,342@499#0,0
5099,5099,72.99,1857,2,2,19@467#0,1
5100,5100,49.93,1772,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
5101,5101,33.39,1800,13,1,641@471#0,0
5102,5102,113.58,1800,9,13,520@641#0 641@471#0,13
5103,5103,85.3,1742,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
5104,5104,99.33,1857,8,1,520@641#0,0
5105,5105,71.141,1733,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5106,5106,49.92,1753,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
5107,5107,18.19,1801,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
5108,5108,36.31,1860,13,13,643@365#0,0
5109,5109,100.31,1860,8,10,537@456#0,0
5110,5110,49.9,1715,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
5111,5111,81.42,1738,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
5112,5112,71.142,1745,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5113,5113,71.144,1770,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5114,5114,87.31,1860,6,9,520@641#0,0
5115,5115,60.151,1862,15,15,581@468#0,0
5116,5116,56.35,1727,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
5117,5117,93.76,1743,7,15,448@320#0 320@39#0 39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,36
5118,5118,69.58,1755,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
5119,5119,57.27,1834,15,12,47@365#0 365@511#0,7
5120,5120,82.104,1863,6,15,581@468#0,0
5121,5121,74.42,1800,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
5122,5122,67.51,1857,2,10,34@36#0,2
5123,5123,70.89,1863,2,14,536@461#0,0
5124,5124,112.58,1865,9,12,537@456#0,0
5125,5125,63.39,1755,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
5126,5126,71.143,1757,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5127,5127,116.115,1865,9,2,630@620#0,0
5128,5128,107.24,1839,8,7,464@39#0 39@320#0 320@448#0,10
5129,5129,78.22,1760,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
5130,5130,115.181,1806,9,15,520@641#0 641@471#0,13
5131,5131,117.42,1867,9,6,520@641#0,0
5132,5132,71.145,1782,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5133,5133,68.34,1855,2,12,34@33#0 33@537#0 537@456#0,3
5134,5134,120.95,1870,9,9,537@456#0,0
5135,5135,34.27,1800,13,10,365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,16
5136,5136,118.5,1819,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
5137,5137,27.23,1840,12,15,511@365#0 365@619#0 619@47#0,9
5138,5138,114.1,1856,9,14,456@409#0,0
5139,5139,53.32,1859,14,8,409@538#0 538@456#0,26
5140,5140,62.4,1871,15,6,581@468#0,0
5141,5141,69.59,1785,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
5142,5142,71.146,1794,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5143,5143,13.26,1872,10,12,537@456#0,0
5144,5144,90.13,1872,7,12,363@362#0,0
5145,5145,104.105,1872,8,15,515@470#0,0
5146,5146,108.39,1872,8,8,643@365#0,0
5147,5147,49.94,1791,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
5148,5148,56.36,1776,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
5149,5149,5.5,1820,1,15,641@471#0,0
5150,5150,58.38,1874,15,13,515@470#0,0
5151,5151,60.152,1874,15,15,581@468#0,0
5152,5152,66.89,1874,2,1,467@19#0,1
5153,5153,115.182,1816,9,15,520@641#0 641@471#0,13
5154,5154,72.1,1875,2,2,467@19#0,1
5155,5155,96.25,1875,7,7,342@499#0,0
5156,5156,118.49,1782,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
5157,5157,111.87,1876,9,10,537@456#0,0
5158,5158,71.147,1807,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5159,5159,45.26,1872,14,10,409@93#0,1
5160,5160,110.87,1876,9,1,520@641#0,0
5161,5161,89.2,1847,7,10,448@325#0 325@78#0 78@409#0,10
5162,5162,75.58,1865,2,8,34@33#0 33@537#0 537@456#0,3
5163,5163,119.73,1879,9,8,537@456#0,0
5164,5164,38.72,1879,13,15,515@470#0,0
5165,5165,64.59,1880,15,8,515@470#0,0
5166,5166,113.59,1832,9,13,520@641#0 641@471#0,13
5167,5167,76.72,1879,2,9,630@620#0,0
5168,5168,82.105,1881,6,15,581@468#0,0
5169,5169,116.116,1882,9,2,630@620#0,0
5170,5170,103.54,1870,8,14,39@571#0,1
5171,5171,15.47,1880,10,14,409@93#0,1
5172,5172,70.9,1884,2,14,536@461#0,0
5173,5173,48.67,1885,14,14,201@558#0,0
5174,5174,81.43,1780,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
5175,5175,115.184,1835,9,15,520@641#0 641@471#0,13
5176,5176,77.33,1886,6,1,450@574#0,0
5177,5177,114.101,1875,9,14,456@409#0,0
5178,5178,60.153,1887,15,15,581@468#0,0
5179,5179,93.77,1766,7,15,649@514#0 514@419#0 419@511#0 511@365#0 365@619#0 619@47#0,35
5180,5180,21.43,1888,10,9,537@456#0,0
5181,5181,69.6,1816,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
5182,5182,115.183,1825,9,15,520@641#0 641@471#0,13
5183,5183,120.96,1889,9,9,537@456#0,0
5184,5184,104.106,1890,8,15,515@470#0,0
5185,5185,109.42,1890,8,9,537@456#0,0
5186,5186,93.79,1812,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
5187,5187,55.46,1840,15,1,411@432#0 432@450#0,13
5188,5188,91.21,1890,7,13,465@445#0,0
5189,5189,71.148,1819,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5190,5190,0.31,1892,1,1,450@574#0,0
5191,5191,97.3,1863,7,8,617@615#0 615@614#0 614@613#0,6
5192,5192,17.43,1888,10,2,36@34#0,2
5193,5193,92.41,1893,7,14,342@499#0,0
5194,5194,72.101,1894,2,2,19@467#0,1
5195,5195,3.21,1844,1,13,641@471#0,0
5196,5196,23.1,1895,12,10,537@456#0,0
5197,5197,66.9,1895,2,1,19@467#0,1
5198,5198,67.52,1891,2,10,36@34#0,2
5199,5199,73.35,1827,2,6,516@642#0 642@520#0 520@641#0,6
5200,5200,111.88,1897,9,10,537@456#0,0
5201,5201,112.59,1897,9,12,537@456#0,0
5202,5202,33.4,1847,13,1,641@471#0,0
5203,5203,8.17,1749,1,7,520@28#0 28@483#0 483@456#0 456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,30
5204,5204,47.3,1831,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
5205,5205,73.36,1879,2,6,516@642#0 642@520#0 520@641#0,6
5206,5206,60.154,1899,15,15,581@468#0,0
5207,5207,82.106,1899,6,15,581@468#0,0
5208,5208,65.48,1800,15,9,471@631#0 631@640#0 640@520#0,6
5209,5209,116.117,1898,9,2,630@620#0,0
5210,5210,95.23,1762,7,6,649@514#0 514@419#0 419@511#0 511@365#0 365@619#0 619@47#0 47@515#0,32
5211,5211,115.185,1845,9,15,520@641#0 641@471#0,13
5212,5212,54.32,1889,14,9,409@538#0 538@456#0,26
5213,5213,14.28,1800,10,13,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0,22
5214,5214,118.51,1855,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
5215,5215,28.11,1886,12,2,456@33#0 33@34#0,4
5216,5216,50.38,1900,14,2,536@461#0,0
5217,5217,42.28,1902,13,8,643@365#0,0
5218,5218,88.3,1742,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
5219,5219,43.33,1828,13,9,471@631#0 631@640#0 640@520#0,6
5220,5220,119.74,1903,9,8,537@456#0,0
5221,5221,105.44,1887,8,2,456@33#0 33@34#0,4
5222,5222,65.49,1838,15,9,471@631#0 631@640#0 640@520#0,6
5223,5223,114.102,1893,9,14,456@409#0,0
5224,5224,110.88,1903,9,1,520@641#0,0
5225,5225,38.73,1905,13,15,515@470#0,0
5226,5226,20.36,1906,10,8,537@456#0,0
5227,5227,31.9,1906,12,8,650@460#0,0
5228,5228,86.36,1906,6,8,470@515#0,0
5229,5229,70.91,1905,2,14,536@461#0,0
5230,5230,76.73,1905,2,9,630@620#0,0
5231,5231,104.107,1907,8,15,515@470#0,0
5232,5232,120.97,1909,9,9,537@456#0,0
5233,5233,5.51,1855,1,15,641@471#0,0
5234,5234,37.51,1874,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
5235,5235,12.35,1910,10,10,537@456#0,0
5236,5236,60.155,1911,15,15,581@468#0,0
5237,5237,102.26,1911,8,13,643@365#0,0
5238,5238,94.33,1857,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
5239,5239,64.6,1912,15,8,470@515#0,0
5240,5240,37.5,1837,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
5241,5241,11.34,1855,10,1,456@483#0 483@28#0 28@520#0,10
5242,5242,75.59,1897,2,8,34@33#0 33@537#0 537@456#0,3
5243,5243,10.26,1911,1,9,520@641#0,0
5244,5244,6.34,1913,1,2,19@467#0,1
5245,5245,40.17,1913,13,6,470@515#0,0
5246,5246,48.68,1913,14,14,201@558#0,0
5247,5247,72.102,1913,2,2,19@467#0,1
5248,5248,98.28,1801,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
5249,5249,117.43,1912,9,6,520@641#0,0
5250,5250,99.34,1913,8,1,520@641#0,0
5251,5251,84.25,1915,6,6,564@572#0,0
5252,5252,115.187,1865,9,15,520@641#0 641@471#0,13
5253,5253,103.55,1904,8,14,39@571#0,1
5254,5254,116.118,1914,9,2,630@620#0,0
5255,5255,66.91,1916,2,1,467@19#0,1
5256,5256,62.41,1917,15,6,581@468#0,0
5257,5257,82.107,1917,6,15,581@468#0,0
5258,5258,98.29,1865,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
5259,5259,83.36,1852,6,2,640@520#0 520@516#0 516@23#0,11
5260,5260,47.31,1892,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
5261,5261,111.89,1919,9,10,537@456#0,0
5262,5262,4.27,1768,1,14,467@452#0 452@453#0 453@401#0 401@536#0,5
5263,5263,115.186,1855,9,15,520@641#0 641@471#0,13
5264,5264,36.32,1920,13,13,643@365#0,0
5265,5265,100.32,1920,8,10,537@456#0,0
5266,5266,39.41,1779,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5267,5267,16.86,1780,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5268,5268,19.22,1887,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
5269,5269,110.89,1919,9,1,520@641#0,0
5270,5270,108.4,1921,8,8,643@365#0,0
5271,5271,63.4,1800,15,7,592@603#0 603@607#0 607@527#0 527@66#0 66@418#0 418@417#0 417@408#0 408@415#0 415@444#0,18
5272,5272,16.88,1821,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5273,5273,35.16,1920,13,12,465@445#0,0
5274,5274,87.32,1920,6,9,520@641#0,0
5275,5275,79.15,1863,6,12,515@47#0 47@365#0 365@511#0,10
5276,5276,16.89,1842,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5277,5277,68.35,1910,2,12,34@33#0 33@537#0 537@456#0,3
5278,5278,114.103,1912,9,14,456@409#0,0
5279,5279,58.39,1924,15,13,470@515#0,0
5280,5280,60.156,1924,15,15,581@468#0,0
5281,5281,39.42,1822,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5282,5282,74.43,1843,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
5283,5283,104.108,1925,8,15,515@470#0,0
5284,5284,16.87,1801,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
5285,5285,61.56,1834,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5286,5286,113.6,1863,9,13,520@641#0 641@471#0,13
5287,5287,15.48,1920,10,14,409@93#0,1
5288,5288,80.23,1926,6,13,515@470#0,0
5289,5289,106.23,1926,8,6,470@515#0,0
5290,5290,70.92,1926,2,14,536@461#0,0
5291,5291,61.55,1800,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5292,5292,120.98,1928,9,9,537@456#0,0
5293,5293,7.15,1929,1,6,564@572#0,0
5294,5294,112.6,1929,9,12,537@456#0,0
5295,5295,119.75,1929,9,8,537@456#0,0
5296,5296,38.74,1931,13,15,515@470#0,0
5297,5297,55.47,1880,15,1,411@432#0 432@450#0,13
5298,5298,57.28,1902,15,12,47@365#0 365@511#0,7
5299,5299,21.44,1932,10,9,537@456#0,0
5300,5300,46.22,1932,14,12,39@320#0,1
5301,5301,52.22,1932,14,7,342@499#0,0
5302,5302,72.103,1932,2,2,19@467#0,1
5303,5303,116.119,1930,9,2,620@630#0,0
5304,5304,76.74,1931,2,9,630@620#0,0
5305,5305,67.53,1928,2,10,34@36#0,2
5306,5306,83.37,1903,6,2,640@520#0 520@516#0 516@23#0,11
5307,5307,82.108,1935,6,15,581@468#0,0
5308,5308,109.43,1935,8,9,537@456#0,0
5309,5309,17.44,1932,10,2,36@34#0,2
5310,5310,60.157,1936,15,15,581@468#0,0
5311,5311,53.33,1917,14,8,409@538#0 538@456#0,26
5312,5312,66.92,1937,2,1,19@467#0,1
5313,5313,85.31,1800,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
5314,5314,39.43,1866,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5315,5315,32.14,1939,12,9,537@456#0,0
5316,5316,92.42,1939,7,14,341@498#0,0
5317,5317,59.83,1790,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5318,5318,49.97,1848,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
5319,5319,1.15,1863,1,10,520@28#0 28@483#0 483@456#0,10
5320,5320,115.188,1875,9,15,520@641#0 641@471#0,13
5321,5321,37.52,1911,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
5322,5322,25.7,1939,12,13,465@445#0,0
5323,5323,51.18,1800,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
5324,5324,48.69,1941,14,14,201@558#0,0
5325,5325,111.9,1941,9,10,537@456#0,0
5326,5326,59.84,1811,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5327,5327,105.45,1929,8,2,456@33#0 33@34#0,4
5328,5328,44.31,1830,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
5329,5329,59.85,1833,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5330,5330,61.57,1866,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
5331,5331,77.34,1943,6,1,564@572#0,0
5332,5332,104.109,1943,8,15,515@470#0,0
5333,5333,75.6,1929,2,8,34@33#0 33@537#0 537@456#0,3
5334,5334,110.9,1941,9,1,520@641#0,0
5335,5335,13.27,1944,10,12,537@456#0,0
5336,5336,64.61,1944,15,8,515@470#0,0
5337,5337,56.37,1825,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
5338,5338,115.189,1885,9,15,520@641#0 641@471#0,13
5339,5339,114.104,1930,9,14,456@409#0,0
5340,5340,2.1,1895,1,12,520@28#0 28@483#0,12
5341,5341,101.2,1946,8,12,650@460#0,0
5342,5342,71.149,1831,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
5343,5343,49.98,1867,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
5344,5344,5.52,1891,1,15,641@471#0,0
5345,5345,41.2,1946,13,7,465@445#0,0
5346,5346,59.86,1854,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5347,5347,59.87,1876,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
5348,5348,9.2,1946,1,8,520@641#0,0
5349,5349,60.158,1948,15,15,581@468#0,0
5350,5350,120.99,1948,9,9,537@456#0,0
